# f_eff(Delta;p)/alpha for G_1 at three pressures (0.5 p_c, p_c, 1.5 p_c).
# p_c = 0.9418 GPa, delta = 2.2100 A, u_eff/alpha = 0.205 A^-2.
# Columns: Delta [A]  f/alpha [A^2] at 0.5 p_c  at p_c  at 1.5 p_c
1.010017 0.308368 0.053334 -0.201699
1.014190 0.311367 0.054222 -0.202924
1.018364 0.314386 0.055120 -0.204147
1.022538 0.317425 0.056029 -0.205367
1.026711 0.320483 0.056949 -0.206585
1.030885 0.323562 0.057881 -0.207800
1.035058 0.326660 0.058824 -0.209013
1.039232 0.329779 0.059778 -0.210222
1.043406 0.332918 0.060744 -0.211429
1.047579 0.336078 0.061722 -0.212633
1.051753 0.339258 0.062712 -0.213834
1.055927 0.342458 0.063713 -0.215032
1.060100 0.345679 0.064726 -0.216227
1.064274 0.348921 0.065752 -0.217418
1.068447 0.352184 0.066789 -0.218606
1.072621 0.355468 0.067839 -0.219790
1.076795 0.358773 0.068901 -0.220971
1.080968 0.362099 0.069975 -0.222148
1.085142 0.365446 0.071062 -0.223321
1.089316 0.368814 0.072162 -0.224490
1.093489 0.372204 0.073274 -0.225655
1.097663 0.375615 0.074399 -0.226816
1.101836 0.379048 0.075537 -0.227973
1.106010 0.382503 0.076688 -0.229126
1.110184 0.385980 0.077853 -0.230274
1.114357 0.389478 0.079030 -0.231418
1.118531 0.392998 0.080221 -0.232557
1.122705 0.396541 0.081425 -0.233692
1.126878 0.400106 0.082642 -0.234821
1.131052 0.403693 0.083873 -0.235946
1.135225 0.407302 0.085118 -0.237066
1.139399 0.410934 0.086377 -0.238181
1.143573 0.414589 0.087649 -0.239290
1.147746 0.418266 0.088936 -0.240394
1.151920 0.421966 0.090237 -0.241493
1.156093 0.425690 0.091552 -0.242586
1.160267 0.429436 0.092881 -0.243674
1.164441 0.433205 0.094224 -0.244756
1.168614 0.436997 0.095583 -0.245832
1.172788 0.440813 0.096955 -0.246903
1.176962 0.444653 0.098343 -0.247967
1.181135 0.448515 0.099745 -0.249025
1.185309 0.452402 0.101163 -0.250077
1.189482 0.456312 0.102595 -0.251122
1.193656 0.460246 0.104042 -0.252161
1.197830 0.464204 0.105505 -0.253194
1.202003 0.468186 0.106983 -0.254220
1.206177 0.472193 0.108477 -0.255239
1.210351 0.476223 0.109986 -0.256251
1.214524 0.480278 0.111511 -0.257256
