# G_4 volume scan (omega1 >= 0)
# Columns: p [GPa]   V/V_0 [-]
0.000000 1.000000
0.100000 0.998644
0.130000 0.998169
0.175000 0.997560
0.182500 0.997470
0.185000 0.997425
0.190000 0.997379
0.195000 0.997312
0.200000 0.997266
0.230000 0.994943
0.300000 0.991275
0.400000 0.984344
0.500000 0.977380
0.700000 0.963350
0.800000 0.956222
0.900000 0.949063
1.000000 0.941810
1.100000 0.934529
1.200000 0.927156
1.300000 0.919758
1.400000 0.912272
1.500000 0.904763
1.600000 0.897233
1.700000 0.889619
1.800000 0.881986
1.900000 0.874334
2.000000 0.866603
