# Conceptual f_eff(Delta; p_red) for the manuscript Landau functional with alpha = u = 1.
# Columns: Delta  f_p=-0.6  f_p=-0.2  f_p=0  f_p=+0.2  f_p=+0.6
0.922371 0.436182 0.266028 0.180951 0.095875 -0.074279
0.925209 0.439992 0.268790 0.183189 0.097588 -0.073615
0.928047 0.443828 0.271574 0.185447 0.099320 -0.072934
0.930885 0.447690 0.274380 0.187726 0.101071 -0.072238
0.933723 0.451577 0.277209 0.190026 0.102842 -0.071526
0.936561 0.455490 0.280061 0.192346 0.104632 -0.070797
0.939399 0.459430 0.282936 0.194689 0.106441 -0.070053
0.942237 0.463395 0.285833 0.197052 0.108271 -0.069291
0.945075 0.467387 0.288754 0.199437 0.110120 -0.068513
0.947913 0.471405 0.291697 0.201843 0.111989 -0.067719
0.950751 0.475450 0.294664 0.204271 0.113879 -0.066907
0.953589 0.479521 0.297655 0.206721 0.115788 -0.066078
0.956427 0.483619 0.300669 0.209193 0.117718 -0.065233
0.959265 0.487745 0.303707 0.211687 0.119668 -0.064370
0.962104 0.491897 0.306768 0.214204 0.121639 -0.063489
0.964942 0.496076 0.309854 0.216742 0.123631 -0.062591
0.967780 0.500283 0.312963 0.219304 0.125644 -0.061676
0.970618 0.504517 0.316097 0.221887 0.127678 -0.060742
0.973456 0.508779 0.319256 0.224494 0.129732 -0.059791
0.976294 0.513068 0.322439 0.227124 0.131809 -0.058821
0.979132 0.517386 0.325646 0.229776 0.133906 -0.057834
0.981970 0.521731 0.328878 0.232452 0.136025 -0.056828
0.984808 0.526105 0.332135 0.235151 0.138166 -0.055803
0.987646 0.530507 0.335418 0.237873 0.140329 -0.054760
0.990484 0.534937 0.338725 0.240619 0.142513 -0.053699
0.993322 0.539395 0.342058 0.243389 0.144720 -0.052618
0.996160 0.543883 0.345416 0.246182 0.146949 -0.051518
0.998998 0.548399 0.348800 0.249000 0.149200 -0.050399
1.001836 0.552944 0.352209 0.251841 0.151474 -0.049261
1.004674 0.557519 0.355644 0.254707 0.153770 -0.048104
1.007513 0.562122 0.359106 0.257598 0.156089 -0.046927
1.010351 0.566755 0.362593 0.260512 0.158432 -0.045730
1.013189 0.571417 0.366107 0.263452 0.160797 -0.044514
1.016027 0.576109 0.369647 0.266416 0.163185 -0.043277
1.018865 0.580831 0.373214 0.269405 0.165597 -0.042020
1.021703 0.585583 0.376807 0.272420 0.168032 -0.040743
1.024541 0.590364 0.380428 0.275459 0.170491 -0.039446
1.027379 0.595176 0.384075 0.278524 0.172973 -0.038128
1.030217 0.600019 0.387749 0.281614 0.175480 -0.036790
1.033055 0.604891 0.391451 0.284730 0.178010 -0.035430
1.035893 0.609795 0.395180 0.287872 0.180565 -0.034050
1.038731 0.614729 0.398936 0.291040 0.183144 -0.032649
1.041569 0.619694 0.402721 0.294234 0.185747 -0.031226
1.044407 0.624690 0.406533 0.297454 0.188375 -0.029782
1.047245 0.629717 0.410373 0.300700 0.191028 -0.028317
1.050083 0.634776 0.414241 0.303973 0.193706 -0.026829
1.052922 0.639866 0.418137 0.307273 0.196408 -0.025320
1.055760 0.644988 0.422062 0.310599 0.199136 -0.023789
1.058598 0.650141 0.426015 0.313952 0.201889 -0.022236
1.061436 0.655326 0.429997 0.317333 0.204668 -0.020661
1.064274 0.660544 0.434008 0.320740 0.207472 -0.019063
1.067112 0.665794 0.438048 0.324175 0.210302 -0.017443
1.069950 0.671075 0.442117 0.327638 0.213158 -0.015800
1.072788 0.676390 0.446215 0.331128 0.216040 -0.014134
1.075626 0.681737 0.450343 0.334646 0.218949 -0.012446
1.078464 0.687117 0.454500 0.338192 0.221883 -0.010734
1.081302 0.692530 0.458687 0.341766 0.224844 -0.008999
1.084140 0.697976 0.462904 0.345368 0.227832 -0.007240
1.086978 0.703455 0.467151 0.348998 0.230846 -0.005458
1.089816 0.708968 0.471428 0.352658 0.233888 -0.003652
1.092654 0.714514 0.475735 0.356346 0.236956 -0.001823
1.095492 0.720093 0.480073 0.360062 0.240052 0.000031
1.098331 0.725707 0.484441 0.363808 0.243175 0.001909
1.101169 0.731355 0.488840 0.367583 0.246326 0.003811
1.104007 0.737036 0.493270 0.371387 0.249504 0.005738
1.106845 0.742752 0.497731 0.375221 0.252710 0.007689
1.109683 0.748503 0.502224 0.379084 0.255944 0.009665
1.112521 0.754288 0.506747 0.382977 0.259207 0.011666
1.115359 0.760108 0.511302 0.386900 0.262497 0.013692
1.118197 0.765962 0.515889 0.390853 0.265816 0.015744
1.121035 0.771852 0.520508 0.394836 0.269164 0.017820
1.123873 0.777777 0.525159 0.398850 0.272541 0.019922
1.126711 0.783737 0.529841 0.402894 0.275946 0.022050
1.129549 0.789733 0.534557 0.406968 0.279380 0.024204
1.132387 0.795764 0.539304 0.411074 0.282844 0.026384
1.135225 0.801832 0.544084 0.415211 0.286337 0.028590
1.138063 0.807935 0.548897 0.419378 0.289859 0.030822
1.140902 0.814074 0.553743 0.423577 0.293412 0.033080
1.143740 0.820250 0.558622 0.427808 0.296994 0.035366
1.146578 0.826462 0.563534 0.432070 0.300606 0.037678
1.149416 0.832711 0.568479 0.436364 0.304248 0.040017
1.152254 0.838996 0.573458 0.440689 0.307920 0.042383
1.155092 0.845318 0.578471 0.445047 0.311623 0.044776
1.157930 0.851678 0.583517 0.449437 0.315357 0.047197
1.160768 0.858074 0.588598 0.453860 0.319121 0.049645
1.163606 0.864508 0.593713 0.458315 0.322917 0.052121
1.166444 0.870980 0.598862 0.462802 0.326743 0.054625
1.169282 0.877489 0.604045 0.467323 0.330601 0.057157
1.172120 0.884037 0.609263 0.471877 0.334490 0.059717
1.174958 0.890622 0.614516 0.476464 0.338411 0.062306
1.177796 0.897245 0.619804 0.481084 0.342363 0.064923
1.180634 0.903907 0.625127 0.485738 0.346348 0.067568
1.183472 0.910607 0.630486 0.490425 0.350364 0.070243
1.186311 0.917346 0.635880 0.495146 0.354413 0.072946
1.189149 0.924124 0.641309 0.499902 0.358494 0.075679
1.191987 0.930941 0.646774 0.504691 0.362608 0.078441
1.194825 0.937797 0.652275 0.509515 0.366754 0.081233
