# G_2 volume scan (omega1 >= 0)
# Columns: p [GPa]   V/V_0 [-]
0.000000 1.000000
0.000000 1.000000
0.100000 0.998658
0.100000 0.998658
0.200000 0.997318
0.200000 0.997318
0.300000 0.995979
0.300000 0.995979
0.400000 0.994641
0.400000 0.994641
0.500000 0.993182
0.500000 0.993182
0.510000 0.993101
0.510000 0.993101
0.525000 0.992858
0.525000 0.992818
0.550000 0.988331
0.575000 0.986637
0.600000 0.986395
0.650000 0.981808
0.675000 0.977755
0.690000 0.977034
0.695000 0.977034
0.700000 0.977034
0.710000 0.977114
0.725000 0.976794
0.735000 0.974353
0.750000 0.974353
0.800000 0.970401
0.800000 0.970401
0.850000 0.966857
0.850000 0.966857
0.900000 0.962528
0.900000 0.962528
0.950000 0.958608
0.950000 0.958608
1.000000 0.954698
1.000000 0.954698
1.050000 0.950799
1.050000 0.950799
1.100000 0.946793
1.100000 0.946793
1.150000 0.942799
1.150000 0.942799
1.200000 0.938698
1.200000 0.938698
1.250000 0.934610
1.250000 0.934610
1.300000 0.930533
1.300000 0.930533
1.350000 0.926468
1.350000 0.926468
1.400000 0.922299
1.400000 0.922299
1.450000 0.918143
1.450000 0.918143
1.500000 0.914000
1.500000 0.914000
1.600000 0.905255
1.700000 0.897210
1.800000 0.888347
1.800000 0.888347
1.900000 0.880290
1.900000 0.880290
2.000000 0.871799
2.000000 0.871799
