# G_1 volume scan (omega1 >= 0)
# Columns: p [GPa]   V/V_0 [-]
0.000000 1.000000
0.100000 0.998579
0.200000 0.997261
0.200000 0.997261
0.300000 0.995944
0.300000 0.995944
0.400000 0.994526
0.400000 0.994526
0.500000 0.993212
0.500000 0.993212
0.600000 0.991898
0.600000 0.991898
0.700000 0.990585
0.700000 0.990585
0.800000 0.989207
0.800000 0.989207
0.850000 0.988569
0.850000 0.988569
0.860000 0.988367
0.860000 0.988367
0.875000 0.988166
0.875000 0.988166
0.900000 0.987864
0.900000 0.987864
0.910000 0.987763
0.910000 0.987763
0.925000 0.987561
0.925000 0.987561
0.930000 0.987460
0.930000 0.987561
0.940000 0.987360
0.940000 0.987561
0.950000 0.973263
0.967830 0.973263
0.972430 0.973263
0.990000 0.973263
1.000000 0.973263
1.050000 0.967921
1.100000 0.956079
1.150000 0.947530
1.157500 0.947367
1.157500 0.947399
1.200000 0.939422
1.200000 0.939422
1.250000 0.931264
1.250000 0.931264
1.300000 0.923634
1.300000 0.923634
1.350000 0.916046
1.350000 0.916046
1.400000 0.908691
1.400000 0.908691
1.450000 0.901564
1.450000 0.901564
1.500000 0.894663
1.500000 0.894569
1.600000 0.881155
1.600000 0.881155
1.700000 0.868152
1.700000 0.868152
1.800000 0.855736
1.800000 0.855736
1.900000 0.842834
1.900000 0.842834
2.000000 0.832427
2.000000 0.832427
