# G_1 sextic fit curve (p[GPa], Delta[A])
0.94680  0.21459
0.95209  0.30677
0.95738  0.37616
0.96268  0.43385
0.96797  0.48409
0.97326  0.52902
0.97855  0.56992
0.98385  0.60762
0.98914  0.64270
0.99443  0.67557
0.99972  0.70657
1.00502  0.73594
1.01031  0.76388
1.01560  0.79055
1.02089  0.81608
1.02619  0.84058
1.03148  0.86415
1.03677  0.88688
1.04206  0.90882
1.04736  0.93004
1.05265  0.95060
1.05794  0.97055
1.06323  0.98991
1.06853  1.00874
1.07382  1.02706
1.07911  1.04491
1.08440  1.06232
1.08970  1.07930
1.09499  1.09589
1.10028  1.11210
1.10557  1.12795
1.11087  1.14346
1.11616  1.15865
1.12145  1.17353
1.12674  1.18812
1.13204  1.20242
1.13733  1.21646
1.14262  1.23023
1.14791  1.24377
1.15321  1.25706
1.15850  1.27012
1.16379  1.28297
1.16908  1.29560
1.17438  1.30804
1.17967  1.32027
1.18496  1.33232
1.19025  1.34418
1.19555  1.35587
1.20084  1.36739
1.20613  1.37874
1.21142  1.38993
1.21672  1.40097
1.22201  1.41185
1.22730  1.42260
1.23259  1.43320
1.23789  1.44366
1.24318  1.45399
1.24847  1.46419
1.25376  1.47427
1.25906  1.48422
1.26435  1.49406
1.26964  1.50377
1.27493  1.51338
1.28023  1.52288
1.28552  1.53227
1.29081  1.54155
1.29610  1.55073
1.30139  1.55982
1.30669  1.56880
1.31198  1.57770
1.31727  1.58650
1.32256  1.59521
1.32786  1.60383
1.33315  1.61236
1.33844  1.62081
1.34373  1.62918
1.34903  1.63747
1.35432  1.64568
1.35961  1.65381
1.36490  1.66187
1.37020  1.66985
1.37549  1.67776
1.38078  1.68560
1.38607  1.69336
1.39137  1.70106
1.39666  1.70870
1.40195  1.71627
1.40724  1.72377
1.41254  1.73121
1.41783  1.73859
1.42312  1.74590
1.42841  1.75316
1.43371  1.76036
1.43900  1.76750
1.44429  1.77459
1.44958  1.78162
1.45488  1.78859
1.46017  1.79551
1.46546  1.80238
1.47075  1.80920
1.47605  1.81596
1.48134  1.82268
1.48663  1.82935
1.49192  1.83596
1.49722  1.84253
1.50251  1.84906
1.50780  1.85553
1.51309  1.86197
1.51839  1.86835
1.52368  1.87470
1.52897  1.88099
1.53426  1.88725
1.53956  1.89347
1.54485  1.89964
1.55014  1.90577
1.55543  1.91186
1.56073  1.91792
1.56602  1.92393
1.57131  1.92991
1.57660  1.93584
1.58190  1.94174
1.58719  1.94761
1.59248  1.95343
1.59777  1.95922
1.60307  1.96498
1.60836  1.97070
1.61365  1.97639
1.61894  1.98204
1.62424  1.98766
1.62953  1.99324
1.63482  1.99880
1.64011  2.00432
1.64541  2.00981
1.65070  2.01526
1.65599  2.02069
1.66128  2.02609
1.66657  2.03145
1.67187  2.03679
1.67716  2.04210
1.68245  2.04737
1.68774  2.05262
1.69304  2.05784
1.69833  2.06304
1.70362  2.06820
1.70891  2.07334
1.71421  2.07845
1.71950  2.08353
1.72479  2.08859
1.73008  2.09362
1.73538  2.09863
1.74067  2.10361
1.74596  2.10856
1.75125  2.11349
1.75655  2.11840
1.76184  2.12328
1.76713  2.12814
1.77242  2.13297
1.77772  2.13778
1.78301  2.14256
1.78830  2.14733
1.79359  2.15207
1.79889  2.15679
1.80418  2.16148
1.80947  2.16616
1.81476  2.17081
1.82006  2.17544
1.82535  2.18005
1.83064  2.18463
1.83593  2.18920
1.84123  2.19374
1.84652  2.19827
1.85181  2.20277
1.85710  2.20726
1.86240  2.21172
1.86769  2.21617
1.87298  2.22060
1.87827  2.22500
1.88357  2.22939
1.88886  2.23376
1.89415  2.23811
1.89944  2.24244
1.90474  2.24675
1.91003  2.25104
1.91532  2.25532
1.92061  2.25958
1.92591  2.26382
1.93120  2.26804
1.93649  2.27225
1.94178  2.27644
1.94708  2.28061
1.95237  2.28476
1.95766  2.28890
1.96295  2.29302
1.96825  2.29712
1.97354  2.30121
1.97883  2.30528
1.98412  2.30934
1.98942  2.31338
1.99471  2.31741
2.00000  2.32141
