# Conceptual f(Delta, v; p_red=+0.3) - f(Delta, 1; p_red=+0.3) for four fixed Delta values.
# Columns: v  df_D=0.0  df_D=0.4  df_D=0.8  df_D=1.2
0.588481 0.084674 0.068213 0.018831 -0.063473
0.589316 0.084331 0.067903 0.018621 -0.063516
0.590150 0.083988 0.067594 0.018412 -0.063558
0.590985 0.083647 0.067286 0.018204 -0.063599
0.591820 0.083306 0.066978 0.017997 -0.063639
0.592654 0.082965 0.066671 0.017790 -0.063679
0.593489 0.082626 0.066365 0.017584 -0.063718
0.594324 0.082287 0.066060 0.017378 -0.063757
0.595159 0.081948 0.065755 0.017174 -0.063795
0.595993 0.081611 0.065450 0.016970 -0.063832
0.596828 0.081274 0.065147 0.016766 -0.063868
0.597663 0.080938 0.064844 0.016564 -0.063904
0.598497 0.080602 0.064542 0.016362 -0.063939
0.599332 0.080267 0.064241 0.016160 -0.063973
0.600167 0.079933 0.063940 0.015960 -0.064007
0.601002 0.079600 0.063640 0.015760 -0.064040
0.601836 0.079267 0.063341 0.015561 -0.064072
0.602671 0.078935 0.063042 0.015362 -0.064103
0.603506 0.078604 0.062744 0.015165 -0.064134
0.604341 0.078273 0.062447 0.014968 -0.064164
0.605175 0.077943 0.062150 0.014771 -0.064194
0.606010 0.077614 0.061854 0.014576 -0.064222
0.606845 0.077286 0.061559 0.014381 -0.064250
0.607679 0.076958 0.061265 0.014186 -0.064278
0.608514 0.076631 0.060971 0.013993 -0.064304
0.609349 0.076304 0.060678 0.013800 -0.064330
0.610184 0.075978 0.060386 0.013608 -0.064355
0.611018 0.075653 0.060094 0.013416 -0.064380
0.611853 0.075329 0.059803 0.013226 -0.064404
0.612688 0.075005 0.059513 0.013035 -0.064427
0.613523 0.074682 0.059223 0.012846 -0.064449
0.614357 0.074360 0.058934 0.012657 -0.064471
0.615192 0.074039 0.058646 0.012469 -0.064492
0.616027 0.073718 0.058359 0.012282 -0.064513
0.616861 0.073398 0.058072 0.012095 -0.064532
0.617696 0.073078 0.057786 0.011909 -0.064551
0.618531 0.072759 0.057501 0.011724 -0.064570
0.619366 0.072441 0.057216 0.011540 -0.064587
0.620200 0.072124 0.056932 0.011356 -0.064604
0.621035 0.071807 0.056649 0.011173 -0.064620
0.621870 0.071491 0.056366 0.010990 -0.064636
0.622705 0.071176 0.056084 0.010809 -0.064650
0.623539 0.070861 0.055803 0.010628 -0.064665
0.624374 0.070547 0.055522 0.010447 -0.064678
0.625209 0.070234 0.055243 0.010268 -0.064691
0.626043 0.069922 0.054964 0.010089 -0.064703
0.626878 0.069610 0.054685 0.009910 -0.064714
0.627713 0.069299 0.054407 0.009733 -0.064725
0.628548 0.068988 0.054130 0.009556 -0.064734
0.629382 0.068679 0.053854 0.009380 -0.064744
0.630217 0.068370 0.053578 0.009204 -0.064752
0.631052 0.068061 0.053303 0.009030 -0.064760
0.631886 0.067754 0.053029 0.008856 -0.064767
0.632721 0.067447 0.052756 0.008682 -0.064774
0.633556 0.067141 0.052483 0.008510 -0.064779
0.634391 0.066835 0.052211 0.008338 -0.064784
0.635225 0.066530 0.051939 0.008166 -0.064789
0.636060 0.066226 0.051669 0.007996 -0.064792
0.636895 0.065923 0.051398 0.007826 -0.064795
0.637730 0.065620 0.051129 0.007657 -0.064797
0.638564 0.065318 0.050860 0.007488 -0.064799
0.639399 0.065017 0.050593 0.007320 -0.064800
0.640234 0.064716 0.050325 0.007153 -0.064800
0.641068 0.064416 0.050059 0.006987 -0.064799
0.641903 0.064117 0.049793 0.006821 -0.064798
0.642738 0.063818 0.049528 0.006656 -0.064796
0.643573 0.063520 0.049263 0.006492 -0.064794
