# 1x1x1 cubic unit cell, metastable Im-3m branch (omega_1 < 0).
# Columns: p [GPa]   Delta [A]
0.877500 0.000000
0.880000 0.000000
0.950000 0.008000
0.960000 0.012000
0.970000 0.013000
0.980000 0.015000
0.990000 0.017000
