# G_1 D8R distortion (omega1 < 0; parent metastable)
# Columns: p [GPa]   Delta [A]
0.950000 0.000590
0.967830 0.013320
0.972430 0.000350
0.990000 0.016320
1.000000 0.000240
1.050000 0.000710
1.100000 0.000470
