# G_5 sextic fit curve (p[GPa], Delta[A])
0.13320  0.10399
0.14258  0.17636
0.15196  0.22670
0.16134  0.26774
0.17072  0.30327
0.18010  0.33505
0.18949  0.36407
0.19887  0.39094
0.20825  0.41608
0.21763  0.43978
0.22701  0.46227
0.23639  0.48372
0.24577  0.50425
0.25515  0.52398
0.26453  0.54299
0.27391  0.56136
0.28329  0.57914
0.29268  0.59640
0.30206  0.61316
0.31144  0.62949
0.32082  0.64540
0.33020  0.66092
0.33958  0.67609
0.34896  0.69093
0.35834  0.70545
0.36772  0.71968
0.37710  0.73363
0.38648  0.74733
0.39587  0.76077
0.40525  0.77399
0.41463  0.78698
0.42401  0.79976
0.43339  0.81234
0.44277  0.82472
0.45215  0.83692
0.46153  0.84895
0.47091  0.86081
0.48029  0.87251
0.48967  0.88405
0.49906  0.89544
0.50844  0.90669
0.51782  0.91780
0.52720  0.92878
0.53658  0.93963
0.54596  0.95036
0.55534  0.96097
0.56472  0.97146
0.57410  0.98183
0.58348  0.99210
0.59286  1.00227
0.60225  1.01233
0.61163  1.02229
0.62101  1.03216
0.63039  1.04193
0.63977  1.05161
0.64915  1.06120
0.65853  1.07071
0.66791  1.08013
0.67729  1.08947
0.68667  1.09873
0.69605  1.10792
0.70544  1.11703
0.71482  1.12606
0.72420  1.13502
0.73358  1.14392
0.74296  1.15274
0.75234  1.16149
0.76172  1.17018
0.77110  1.17881
0.78048  1.18737
0.78986  1.19588
0.79924  1.20432
0.80863  1.21270
0.81801  1.22102
0.82739  1.22929
0.83677  1.23751
0.84615  1.24566
0.85553  1.25377
0.86491  1.26182
0.87429  1.26982
0.88367  1.27778
0.89305  1.28568
0.90243  1.29353
0.91182  1.30134
0.92120  1.30910
0.93058  1.31681
0.93996  1.32448
0.94934  1.33210
0.95872  1.33968
0.96810  1.34722
0.97748  1.35472
0.98686  1.36217
0.99624  1.36959
1.00562  1.37696
1.01501  1.38429
1.02439  1.39159
1.03377  1.39885
1.04315  1.40607
1.05253  1.41325
1.06191  1.42040
1.07129  1.42751
1.08067  1.43458
1.09005  1.44162
1.09943  1.44863
1.10881  1.45560
1.11819  1.46254
1.12758  1.46944
1.13696  1.47632
1.14634  1.48316
1.15572  1.48997
1.16510  1.49674
1.17448  1.50349
1.18386  1.51021
1.19324  1.51690
1.20262  1.52356
1.21200  1.53018
1.22138  1.53678
1.23077  1.54336
1.24015  1.54990
1.24953  1.55642
1.25891  1.56291
1.26829  1.56937
1.27767  1.57580
1.28705  1.58221
1.29643  1.58860
1.30581  1.59495
1.31519  1.60128
1.32457  1.60759
1.33396  1.61387
1.34334  1.62013
1.35272  1.62637
1.36210  1.63257
1.37148  1.63876
1.38086  1.64492
1.39024  1.65106
1.39962  1.65718
1.40900  1.66327
1.41838  1.66934
1.42776  1.67539
1.43715  1.68142
1.44653  1.68743
1.45591  1.69341
1.46529  1.69938
1.47467  1.70532
1.48405  1.71124
1.49343  1.71714
1.50281  1.72302
1.51219  1.72888
1.52157  1.73472
1.53095  1.74054
1.54034  1.74634
1.54972  1.75213
1.55910  1.75789
1.56848  1.76363
1.57786  1.76936
1.58724  1.77507
1.59662  1.78075
1.60600  1.78642
1.61538  1.79208
1.62476  1.79771
1.63414  1.80333
1.64353  1.80892
1.65291  1.81451
1.66229  1.82007
1.67167  1.82562
1.68105  1.83115
1.69043  1.83666
1.69981  1.84216
1.70919  1.84764
1.71857  1.85310
1.72795  1.85855
1.73733  1.86398
1.74672  1.86940
1.75610  1.87480
1.76548  1.88018
1.77486  1.88555
1.78424  1.89091
1.79362  1.89624
1.80300  1.90157
1.81238  1.90688
1.82176  1.91217
1.83114  1.91745
1.84052  1.92271
1.84991  1.92796
1.85929  1.93320
1.86867  1.93842
1.87805  1.94363
1.88743  1.94882
1.89681  1.95400
1.90619  1.95916
1.91557  1.96432
1.92495  1.96945
1.93433  1.97458
1.94371  1.97969
1.95310  1.98479
1.96248  1.98987
1.97186  1.99495
1.98124  2.00000
1.99062  2.00505
2.00000  2.01008
