# G_4 sextic fit curve (p[GPa], Delta[A])
0.22910  0.10804
0.23800  0.18012
0.24690  0.23068
0.25580  0.27198
0.26470  0.30779
0.27359  0.33984
0.28249  0.36912
0.29139  0.39623
0.30029  0.42160
0.30919  0.44552
0.31809  0.46822
0.32699  0.48986
0.33589  0.51059
0.34479  0.53050
0.35369  0.54969
0.36258  0.56823
0.37148  0.58617
0.38038  0.60359
0.38928  0.62051
0.39818  0.63698
0.40708  0.65303
0.41598  0.66869
0.42488  0.68399
0.43378  0.69896
0.44268  0.71361
0.45157  0.72796
0.46047  0.74203
0.46937  0.75584
0.47827  0.76940
0.48717  0.78272
0.49607  0.79581
0.50497  0.80870
0.51387  0.82137
0.52277  0.83386
0.53167  0.84615
0.54056  0.85827
0.54946  0.87022
0.55836  0.88200
0.56726  0.89363
0.57616  0.90511
0.58506  0.91644
0.59396  0.92763
0.60286  0.93868
0.61176  0.94961
0.62066  0.96040
0.62955  0.97108
0.63845  0.98164
0.64735  0.99208
0.65625  1.00242
0.66515  1.01265
0.67405  1.02277
0.68295  1.03279
0.69185  1.04272
0.70075  1.05254
0.70965  1.06228
0.71854  1.07193
0.72744  1.08149
0.73634  1.09096
0.74524  1.10035
0.75414  1.10966
0.76304  1.11889
0.77194  1.12805
0.78084  1.13712
0.78974  1.14613
0.79864  1.15506
0.80753  1.16393
0.81643  1.17272
0.82533  1.18145
0.83423  1.19011
0.84313  1.19871
0.85203  1.20725
0.86093  1.21572
0.86983  1.22414
0.87873  1.23249
0.88763  1.24079
0.89652  1.24904
0.90542  1.25722
0.91432  1.26535
0.92322  1.27343
0.93212  1.28146
0.94102  1.28944
0.94992  1.29736
0.95882  1.30524
0.96772  1.31307
0.97662  1.32085
0.98551  1.32858
0.99441  1.33627
1.00331  1.34391
1.01221  1.35151
1.02111  1.35906
1.03001  1.36657
1.03891  1.37404
1.04781  1.38147
1.05671  1.38885
1.06561  1.39620
1.07450  1.40350
1.08340  1.41077
1.09230  1.41800
1.10120  1.42519
1.11010  1.43234
1.11900  1.43946
1.12790  1.44654
1.13680  1.45359
1.14570  1.46060
1.15460  1.46757
1.16349  1.47452
1.17239  1.48142
1.18129  1.48830
1.19019  1.49514
1.19909  1.50195
1.20799  1.50873
1.21689  1.51547
1.22579  1.52219
1.23469  1.52888
1.24359  1.53553
1.25248  1.54216
1.26138  1.54875
1.27028  1.55532
1.27918  1.56186
1.28808  1.56837
1.29698  1.57485
1.30588  1.58130
1.31478  1.58773
1.32368  1.59413
1.33258  1.60050
1.34147  1.60685
1.35037  1.61317
1.35927  1.61947
1.36817  1.62574
1.37707  1.63198
1.38597  1.63820
1.39487  1.64440
1.40377  1.65057
1.41267  1.65672
1.42157  1.66284
1.43046  1.66894
1.43936  1.67502
1.44826  1.68107
1.45716  1.68710
1.46606  1.69311
1.47496  1.69910
1.48386  1.70506
1.49276  1.71101
1.50166  1.71693
1.51056  1.72283
1.51945  1.72871
1.52835  1.73457
1.53725  1.74041
1.54615  1.74622
1.55505  1.75202
1.56395  1.75780
1.57285  1.76356
1.58175  1.76929
1.59065  1.77501
1.59955  1.78071
1.60844  1.78639
1.61734  1.79205
1.62624  1.79769
1.63514  1.80332
1.64404  1.80892
1.65294  1.81451
1.66184  1.82008
1.67074  1.82563
1.67964  1.83117
1.68854  1.83668
1.69743  1.84218
1.70633  1.84766
1.71523  1.85313
1.72413  1.85857
1.73303  1.86401
1.74193  1.86942
1.75083  1.87482
1.75973  1.88020
1.76863  1.88556
1.77753  1.89091
1.78642  1.89625
1.79532  1.90156
1.80422  1.90687
1.81312  1.91215
1.82202  1.91742
1.83092  1.92268
1.83982  1.92792
1.84872  1.93314
1.85762  1.93835
1.86652  1.94355
1.87541  1.94873
1.88431  1.95390
1.89321  1.95905
1.90211  1.96419
1.91101  1.96931
1.91991  1.97442
1.92881  1.97952
1.93771  1.98460
1.94661  1.98967
1.95551  1.99472
1.96440  1.99976
1.97330  2.00479
1.98220  2.00980
1.99110  2.01480
2.00000  2.01979
