# G_2 broken-phase observed (p[GPa], Delta[A])
0.55000  0.41395
0.57500  0.48631
0.60000  0.48148
0.65000  0.62921
0.67500  0.72632
0.69000  0.74234
0.69500  0.74234
0.70000  0.74234
0.71000  0.74276
0.72500  0.74865
0.73500  0.80386
0.75000  0.80386
0.80000  0.88371
0.80000  0.88371
0.85000  0.94782
0.85000  0.94782
0.90000  1.02147
0.90000  1.02147
0.95000  1.08341
0.95000  1.08341
1.00000  1.14221
1.00000  1.14221
1.05000  1.19813
1.05000  1.19813
1.10000  1.25170
1.10000  1.25170
1.15000  1.30332
1.15000  1.30332
1.20000  1.35317
1.20000  1.35317
1.25000  1.40101
1.25000  1.40101
1.30000  1.44757
1.30000  1.44757
1.35000  1.49264
1.35000  1.49264
1.40000  1.53637
1.40000  1.53637
1.45000  1.57891
1.45000  1.57891
1.50000  1.62051
1.50000  1.62051
1.60000  1.70478
1.70000  1.77661
1.80000  1.85397
1.80000  1.85397
1.90000  1.91944
1.90000  1.91944
2.00000  1.98691
2.00000  1.98691
